time_s,imu_f_ax,imu_f_ay,imu_f_az,imu_f_gx,imu_f_gy,imu_f_gz,imu_p_ax,imu_p_ay,imu_p_az,imu_p_gx,imu_p_gy,imu_p_gz,frame_pitch,frame_roll,frame_yaw,pay_pitch,pay_roll,pay_yaw,rel_pitch,rel_roll,p_err,t_vel_p,ff_pitch,cam_pr,vel_err_p,vq_pitch,r_err,t_vel_r,ff_roll,cam_rr,vel_err_r,vq_roll,elec_p,elec_r,off_p,off_r
359.6981,-0.239,2.406,9.744,-0.67,1.78,-3.66,0.735,-0.585,10.058,-0.03,0.05,0.11,0.23,4.143,-18.59,-4.08,-3.496,-19.862,-4.375,-7.619,4.081,0.142,0.0,0.001,0.141,1.0,3.498,1.407,-0.0,-0.0,1.408,0.594,5.969,5.846,6.069,5.814
359.6981,-0.239,2.406,9.744,-0.67,1.78,-3.66,0.735,-0.585,10.058,-0.03,0.05,0.11,0.23,4.143,-18.59,-4.08,-3.496,-19.862,-4.375,-7.619,4.08,0.142,0.0,0.001,0.141,1.0,3.496,1.408,-0.0,-0.001,1.408,0.594,5.963,5.822,6.069,5.814
359.6981,-0.239,2.406,9.744,-0.67,1.78,-3.66,0.735,-0.585,10.058,-0.03,0.05,0.11,0.23,4.143,-18.59,-4.08,-3.496,-19.862,-4.375,-7.619,4.08,0.142,0.0,0.001,0.141,1.0,3.496,1.408,-0.0,-0.001,1.408,0.594,5.963,5.822,6.069,5.814
359.6981,-0.239,2.406,9.744,-0.67,1.78,-3.66,0.735,-0.585,10.058,-0.03,0.05,0.11,0.23,4.143,-18.59,-4.08,-3.496,-19.862,-4.375,-7.619,4.08,0.142,0.0,0.001,0.141,1.0,3.496,1.408,-0.0,-0.001,1.408,0.594,5.963,5.822,6.069,5.814
359.8076,0.096,0.594,10.204,-3.26,1.15,-14.36,0.737,-0.605,10.117,0.0,0.16,0.1,0.401,3.791,-20.191,-4.082,-3.499,-19.836,-4.435,-7.279,4.082,0.142,0.0,0.003,0.14,1.0,3.499,1.409,-0.0,0.0,1.409,0.596,5.955,5.863,6.069,5.814
359.8076,0.096,0.594,10.204,-3.26,1.15,-14.36,0.737,-0.605,10.117,0.0,0.16,0.1,0.401,3.791,-20.191,-4.082,-3.499,-19.836,-4.435,-7.279,4.082,0.142,0.0,0.003,0.14,1.0,3.499,1.409,-0.0,0.0,1.409,0.596,5.955,5.863,6.069,5.814
359.8076,0.096,0.594,10.204,-3.26,1.15,-14.36,0.737,-0.605,10.117,0.0,0.16,0.1,0.401,3.791,-20.191,-4.082,-3.499,-19.836,-4.435,-7.279,4.082,0.142,0.0,0.003,0.14,1.0,3.499,1.409,-0.0,0.0,1.409,0.596,5.955,5.863,6.069,5.814
359.8076,0.096,0.594,10.204,-3.26,1.15,-14.36,0.737,-0.605,10.117,0.0,0.16,0.1,0.401,3.791,-20.191,-4.082,-3.499,-19.836,-4.435,-7.279,4.082,0.142,0.0,0.003,0.14,1.0,3.499,1.409,-0.0,0.0,1.409,0.596,5.955,5.863,6.069,5.814
359.8942,-0.294,0.575,10.013,0.33,-1.22,-8.65,0.728,-0.613,10.068,0.06,-0.0,-0.04,0.463,3.72,-21.205,-4.091,-3.485,-19.951,-4.448,-7.201,4.091,0.143,-0.0,-0.0,0.143,1.0,3.485,1.409,0.0,0.001,1.408,0.596,5.954,5.873,6.069,5.814
359.8942,-0.294,0.575,10.013,0.33,-1.22,-8.65,0.728,-0.613,10.068,0.06,-0.0,-0.04,0.463,3.72,-21.205,-4.091,-3.485,-19.951,-4.448,-7.201,4.091,0.143,-0.0,-0.0,0.143,1.0,3.485,1.409,0.0,0.001,1.408,0.596,5.954,5.873,6.069,5.814
359.8942,-0.294,0.575,10.013,0.33,-1.22,-8.65,0.728,-0.613,10.068,0.06,-0.0,-0.04,0.463,3.72,-21.205,-4.091,-3.485,-19.951,-4.448,-7.201,4.091,0.143,-0.0,-0.0,0.143,1.0,3.485,1.409,0.0,0.001,1.408,0.596,5.954,5.873,6.069,5.814
359.9909,-0.129,0.663,10.06,-0.15,0.01,-0.17,0.736,-0.595,10.053,-0.04,-0.02,0.05,0.482,3.728,-21.234,-4.101,-3.466,-20.123,-4.485,-7.19,4.101,0.143,0.0,-0.0,0.144,1.0,3.466,1.409,-0.0,-0.001,1.41,0.597,5.949,5.874,6.069,5.814
360.0089,-0.163,0.639,10.068,-0.12,-0.05,-0.35,0.73,-0.611,10.047,-0.02,-0.02,0.04,0.501,3.727,-21.239,-4.108,-3.465,-20.176,-4.514,-7.188,4.108,0.143,-0.0,-0.0,0.144,1.0,3.465,1.409,-0.0,-0.0,1.409,0.598,5.946,5.874,6.069,5.814
360.0089,-0.163,0.639,10.068,-0.12,-0.05,-0.35,0.73,-0.611,10.047,-0.02,-0.02,0.04,0.501,3.727,-21.239,-4.108,-3.465,-20.176,-4.514,-7.188,4.108,0.143,-0.0,-0.0,0.144,1.0,3.465,1.409,-0.0,-0.0,1.409,0.598,5.946,5.874,6.069,5.814
360.0089,-0.163,0.639,10.068,-0.12,-0.05,-0.35,0.73,-0.611,10.047,-0.02,-0.02,0.04,0.501,3.727,-21.239,-4.108,-3.465,-20.176,-4.514,-7.188,4.108,0.143,-0.0,-0.0,0.144,1.0,3.465,1.409,-0.0,-0.0,1.409,0.598,5.946,5.874,6.069,5.814
360.1035,-0.184,0.611,10.02,-0.1,0.03,-1.98,0.74,-0.589,10.06,0.04,-0.03,-0.02,0.543,3.749,-21.341,-4.117,-3.45,-20.329,-4.568,-7.196,4.117,0.144,0.0,-0.001,0.144,1.0,3.45,1.409,-0.0,0.001,1.408,0.598,5.939,5.873,6.069,5.814
360.1035,-0.184,0.611,10.02,-0.1,0.03,-1.98,0.74,-0.589,10.06,0.04,-0.03,-0.02,0.543,3.749,-21.341,-4.117,-3.45,-20.329,-4.568,-7.196,4.117,0.144,0.0,-0.001,0.144,1.0,3.45,1.409,-0.0,0.001,1.408,0.598,5.939,5.873,6.069,5.814
360.1035,-0.184,0.611,10.02,-0.1,0.03,-1.98,0.74,-0.589,10.06,0.04,-0.03,-0.02,0.543,3.749,-21.341,-4.117,-3.45,-20.329,-4.568,-7.196,4.117,0.144,0.0,-0.001,0.144,1.0,3.45,1.409,-0.0,0.001,1.408,0.598,5.939,5.873,6.069,5.814
360.1864,-0.158,0.692,9.979,0.05,0.14,-0.05,0.724,-0.571,10.041,0.01,-0.02,0.09,0.572,3.758,-21.344,-4.119,-3.435,-20.47,-4.608,-7.19,4.119,0.144,0.0,-0.0,0.144,1.0,3.435,1.409,0.0,0.0,1.409,0.599,5.934,5.874,6.069,5.814
360.2130,-0.117,0.697,10.008,-0.1,0.17,-0.1,0.723,-0.611,10.094,-0.04,0.01,0.03,0.573,3.768,-21.345,-4.122,-3.434,-20.514,-4.614,-7.198,4.119,0.144,0.0,-0.0,0.144,1.0,3.435,1.409,0.0,0.0,1.409,0.599,5.934,5.874,6.069,5.814
360.2130,-0.117,0.697,10.008,-0.1,0.17,-0.1,0.723,-0.611,10.094,-0.04,0.01,0.03,0.573,3.768,-21.345,-4.122,-3.434,-20.514,-4.614,-7.198,4.119,0.144,0.0,-0.0,0.144,1.0,3.435,1.409,0.0,0.0,1.409,0.599,5.934,5.874,6.069,5.814
360.2130,-0.117,0.697,10.008,-0.1,0.17,-0.1,0.723,-0.611,10.094,-0.04,0.01,0.03,0.573,3.768,-21.345,-4.122,-3.434,-20.514,-4.614,-7.198,4.122,0.144,0.0,0.0,0.144,1.0,3.434,1.409,-0.0,-0.001,1.41,0.6,5.933,5.873,6.069,5.814
360.3083,-0.158,0.702,9.998,0.27,0.22,3.37,0.71,-0.585,10.093,0.0,0.11,-0.05,0.58,3.775,-21.275,-4.123,-3.431,-20.634,-4.636,-7.2,4.123,0.144,0.0,0.002,0.142,1.0,3.431,1.41,0.0,0.0,1.41,0.6,5.931,5.873,6.069,5.814
360.3083,-0.158,0.702,9.998,0.27,0.22,3.37,0.71,-0.585,10.093,0.0,0.11,-0.05,0.58,3.775,-21.275,-4.123,-3.431,-20.634,-4.636,-7.2,4.123,0.144,0.0,0.002,0.142,1.0,3.431,1.41,0.0,0.0,1.41,0.6,5.931,5.873,6.069,5.814
360.3083,-0.158,0.702,9.998,0.27,0.22,3.37,0.71,-0.585,10.093,0.0,0.11,-0.05,0.58,3.775,-21.275,-4.123,-3.431,-20.634,-4.636,-7.2,4.123,0.144,0.0,0.002,0.142,1.0,3.431,1.41,0.0,0.0,1.41,0.6,5.931,5.873,6.069,5.814
360.4179,0.187,1.061,9.914,6.0,-1.13,2.99,0.751,-0.6,10.062,-0.01,-0.01,-0.01,0.427,4.433,-20.889,-4.132,-3.427,-20.748,-4.518,-7.849,4.131,0.144,-0.0,-0.0,0.144,1.0,3.43,1.411,0.0,-0.0,1.411,0.601,5.937,5.822,6.069,5.814
360.4179,0.187,1.061,9.914,6.0,-1.13,2.99,0.751,-0.6,10.062,-0.01,-0.01,-0.01,0.427,4.433,-20.889,-4.132,-3.427,-20.748,-4.518,-7.849,4.132,0.144,-0.0,-0.0,0.144,1.0,3.427,1.411,0.0,-0.0,1.411,0.602,5.945,5.794,6.069,5.814
360.4179,0.187,1.061,9.914,6.0,-1.13,2.99,0.751,-0.6,10.062,-0.01,-0.01,-0.01,0.427,4.433,-20.889,-4.132,-3.427,-20.748,-4.518,-7.849,4.132,0.144,-0.0,-0.0,0.144,1.0,3.427,1.411,0.0,-0.0,1.411,0.602,5.945,5.794,6.069,5.814
360.4179,0.187,1.061,9.914,6.0,-1.13,2.99,0.751,-0.6,10.062,-0.01,-0.01,-0.01,0.427,4.433,-20.889,-4.132,-3.427,-20.748,-4.518,-7.849,4.132,0.144,-0.0,-0.0,0.144,1.0,3.427,1.411,0.0,-0.0,1.411,0.602,5.945,5.794,6.069,5.814
360.5063,-0.062,0.821,10.096,1.78,-0.54,0.15,0.705,-0.59,10.065,0.01,-0.08,-0.01,0.429,5.279,-21.047,-4.138,-3.424,-20.813,-4.511,-8.692,4.138,0.144,-0.0,-0.001,0.146,1.0,3.424,1.411,0.0,0.0,1.411,0.603,5.946,5.691,6.069,5.814
360.5339,-0.124,-0.311,10.259,6.5,-1.76,-3.77,0.736,-0.572,10.033,-0.01,-0.04,-0.01,0.429,5.279,-21.047,-4.138,-3.424,-20.813,-4.511,-8.692,4.138,0.144,-0.0,-0.001,0.146,1.0,3.424,1.411,0.0,0.0,1.411,0.603,5.946,5.691,6.069,5.814
360.5339,-0.124,-0.311,10.259,6.5,-1.76,-3.77,0.736,-0.572,10.033,-0.01,-0.04,-0.01,0.429,5.279,-21.047,-4.138,-3.424,-20.813,-4.511,-8.692,4.138,0.144,-0.0,-0.001,0.146,1.0,3.424,1.411,0.0,0.0,1.411,0.603,5.946,5.691,6.069,5.814
360.5894,-1.468,-1.372,9.888,9.95,-1.38,-0.14,0.737,-0.602,10.221,0.03,-0.15,-0.03,0.718,5.469,-21.143,-4.152,-3.414,-20.891,-4.807,-8.876,4.152,0.145,-0.0,-0.003,0.147,1.0,3.414,1.412,0.0,0.0,1.411,0.603,5.91,5.668,6.069,5.814
360.6215,0.029,1.346,9.613,-0.53,0.28,0.07,0.722,-0.569,9.936,-0.07,-0.01,0.04,0.718,5.469,-21.143,-4.152,-3.414,-20.891,-4.807,-8.876,4.152,0.145,-0.0,-0.003,0.147,1.0,3.414,1.412,0.0,0.0,1.411,0.603,5.91,5.668,6.069,5.814
360.6215,0.029,1.346,9.613,-0.53,0.28,0.07,0.722,-0.569,9.936,-0.07,-0.01,0.04,0.718,5.469,-21.143,-4.152,-3.414,-20.891,-4.807,-8.876,4.152,0.145,-0.0,-0.003,0.147,1.0,3.414,1.412,0.0,0.0,1.411,0.603,5.91,5.668,6.069,5.814
360.7093,-0.038,1.039,9.869,-20.89,4.07,-1.5,0.748,-0.566,10.066,-0.02,0.16,-0.01,0.705,5.314,-21.175,-4.148,-3.41,-20.99,-4.799,-8.716,4.15,0.145,0.0,0.001,0.144,1.0,3.412,1.412,-0.0,0.0,1.412,0.604,5.918,5.644,6.069,5.814
360.7093,-0.038,1.039,9.869,-20.89,4.07,-1.5,0.748,-0.566,10.066,-0.02,0.16,-0.01,0.705,5.314,-21.175,-4.148,-3.41,-20.99,-4.799,-8.716,4.148,0.145,0.0,0.003,0.142,1.0,3.41,1.412,-0.0,-0.0,1.413,0.605,5.911,5.688,6.069,5.814
360.7093,-0.038,1.039,9.869,-20.89,4.07,-1.5,0.748,-0.566,10.066,-0.02,0.16,-0.01,0.705,5.314,-21.175,-4.148,-3.41,-20.99,-4.799,-8.716,4.148,0.145,0.0,0.003,0.142,1.0,3.41,1.412,-0.0,-0.0,1.413,0.605,5.911,5.688,6.069,5.814
360.7093,-0.038,1.039,9.869,-20.89,4.07,-1.5,0.748,-0.566,10.066,-0.02,0.16,-0.01,0.705,5.314,-21.175,-4.148,-3.41,-20.99,-4.799,-8.716,4.148,0.145,0.0,0.003,0.142,1.0,3.41,1.412,-0.0,-0.0,1.413,0.605,5.911,5.688,6.069,5.814
360.7955,-0.342,0.685,10.211,-6.51,1.75,-3.14,0.746,-0.59,10.083,0.04,0.09,0.04,0.967,4.154,-21.623,-4.151,-3.409,-21.071,-5.047,-7.563,4.151,0.145,0.0,0.002,0.143,1.0,3.409,1.413,-0.0,0.001,1.412,0.606,5.881,5.829,6.069,5.814
360.7955,-0.342,0.685,10.211,-6.51,1.75,-3.14,0.746,-0.59,10.083,0.04,0.09,0.04,0.967,4.154,-21.623,-4.151,-3.409,-21.071,-5.047,-7.563,4.151,0.145,0.0,0.002,0.143,1.0,3.409,1.413,-0.0,0.001,1.412,0.606,5.881,5.829,6.069,5.814
360.7955,-0.342,0.685,10.211,-6.51,1.75,-3.14,0.746,-0.59,10.083,0.04,0.09,0.04,0.967,4.154,-21.623,-4.151,-3.409,-21.071,-5.047,-7.563,4.151,0.145,0.0,0.002,0.143,1.0,3.409,1.413,-0.0,0.001,1.412,0.606,5.881,5.829,6.069,5.814
360.8848,0.11,0.144,9.89,20.67,-6.15,13.08,0.74,-0.582,10.036,-0.04,0.09,-0.03,0.871,4.359,-21.83,-4.145,-3.401,-21.186,-4.935,-7.761,4.145,0.145,-0.0,0.002,0.143,1.0,3.401,1.413,0.0,-0.001,1.414,0.607,5.894,5.804,6.069,5.814
360.9106,0.316,0.972,9.436,16.95,-3.64,17.08,0.721,-0.612,10.08,0.01,0.03,-0.04,0.665,4.752,-21.463,-4.144,-3.401,-21.22,-4.756,-8.144,4.145,0.145,-0.0,0.002,0.143,1.0,3.401,1.413,0.0,-0.001,1.414,0.607,5.894,5.804,6.069,5.814
360.9106,0.316,0.972,9.436,16.95,-3.64,17.08,0.721,-0.612,10.08,0.01,0.03,-0.04,0.665,4.752,-21.463,-4.144,-3.401,-21.22,-4.756,-8.144,4.145,0.145,-0.0,0.002,0.143,1.0,3.401,1.413,0.0,-0.001,1.414,0.607,5.894,5.804,6.069,5.814
360.9740,-0.388,0.522,10.333,-3.8,-0.25,-15.03,0.713,-0.596,10.09,-0.01,0.08,0.06,0.599,4.717,-21.846,-4.144,-3.406,-21.27,-4.663,-8.117,4.144,0.145,-0.0,0.001,0.143,1.0,3.406,1.414,-0.0,-0.0,1.415,0.607,5.927,5.761,6.069,5.814
360.9968,-0.031,0.905,9.979,-4.96,0.93,5.09,0.745,-0.619,10.099,-0.05,-0.02,0.09,0.599,4.717,-21.846,-4.144,-3.406,-21.27,-4.663,-8.117,4.144,0.145,-0.0,0.001,0.143,1.0,3.406,1.414,-0.0,-0.0,1.415,0.607,5.927,5.761,6.069,5.814
360.9968,-0.031,0.905,9.979,-4.96,0.93,5.09,0.745,-0.619,10.099,-0.05,-0.02,0.09,0.599,4.717,-21.846,-4.144,-3.406,-21.27,-4.663,-8.117,4.144,0.145,-0.0,0.001,0.143,1.0,3.406,1.414,-0.0,-0.0,1.415,0.607,5.927,5.761,6.069,5.814
361.0576,-0.048,0.718,9.989,-3.41,-0.38,-0.28,0.712,-0.605,10.066,0.01,0.19,0.02,0.62,4.334,-21.755,-4.143,-3.409,-21.363,-4.703,-7.736,4.143,0.145,-0.0,0.003,0.141,1.0,3.409,1.415,-0.0,0.0,1.415,0.608,5.923,5.807,6.069,5.814
361.0576,-0.048,0.718,9.989,-3.41,-0.38,-0.28,0.712,-0.605,10.066,0.01,0.19,0.02,0.62,4.334,-21.755,-4.143,-3.409,-21.363,-4.703,-7.736,4.143,0.145,-0.0,0.003,0.141,1.0,3.409,1.415,-0.0,0.0,1.415,0.608,5.923,5.807,6.069,5.814
361.0576,-0.048,0.718,9.989,-3.41,-0.38,-0.28,0.712,-0.605,10.066,0.01,0.19,0.02,0.62,4.334,-21.755,-4.143,-3.409,-21.363,-4.703,-7.736,4.143,0.145,-0.0,0.003,0.141,1.0,3.409,1.415,-0.0,0.0,1.415,0.608,5.923,5.807,6.069,5.814
361.1409,0.35,-2.916,8.701,-30.08,-10.89,30.53,0.699,-0.605,10.093,-0.07,0.09,0.01,-0.288,0.884,-20.418,-4.133,-3.412,-21.38,-3.846,-4.289,4.133,0.144,-0.0,0.002,0.143,1.0,3.412,1.416,-0.0,-0.001,1.417,0.609,6.027,6.229,6.069,5.814
361.1409,0.35,-2.916,8.701,-30.08,-10.89,30.53,0.699,-0.605,10.093,-0.07,0.09,0.01,-0.288,0.884,-20.418,-4.133,-3.412,-21.38,-3.846,-4.289,4.133,0.144,-0.0,0.002,0.143,1.0,3.412,1.416,-0.0,-0.001,1.417,0.609,6.027,6.229,6.069,5.814
361.1409,0.35,-2.916,8.701,-30.08,-10.89,30.53,0.699,-0.605,10.093,-0.07,0.09,0.01,-0.288,0.884,-20.418,-4.133,-3.412,-21.38,-3.846,-4.289,4.133,0.144,-0.0,0.002,0.143,1.0,3.412,1.416,-0.0,-0.001,1.417,0.609,6.027,6.229,6.069,5.814
361.2308,0.098,-0.11,10.238,-3.76,2.05,-0.08,0.755,-0.626,10.083,-0.03,-0.0,-0.02,-0.502,1.157,-20.325,-4.117,-3.428,-21.262,-3.622,-4.58,4.122,0.144,0.0,0.001,0.143,1.0,3.423,1.417,-0.0,-0.001,1.418,0.61,6.066,6.165,6.069,5.814
361.2308,0.098,-0.11,10.238,-3.76,2.05,-0.08,0.755,-0.626,10.083,-0.03,-0.0,-0.02,-0.502,1.157,-20.325,-4.117,-3.428,-21.262,-3.622,-4.58,4.117,0.144,0.0,-0.0,0.144,1.0,3.428,1.417,-0.0,-0.0,1.418,0.61,6.055,6.193,6.069,5.814
361.2308,0.098,-0.11,10.238,-3.76,2.05,-0.08,0.755,-0.626,10.083,-0.03,-0.0,-0.02,-0.502,1.157,-20.325,-4.117,-3.428,-21.262,-3.622,-4.58,4.117,0.144,0.0,-0.0,0.144,1.0,3.428,1.417,-0.0,-0.0,1.418,0.61,6.055,6.193,6.069,5.814
361.3218,0.225,0.007,9.917,0.79,-1.03,0.08,0.73,-0.584,10.051,-0.1,0.11,0.09,-0.596,1.145,-20.317,-4.104,-3.444,-21.19,-3.513,-4.585,4.104,0.143,0.0,0.002,0.141,1.0,3.444,1.419,-0.0,-0.001,1.419,0.611,6.068,6.192,6.069,5.814
361.3218,0.225,0.007,9.917,0.79,-1.03,0.08,0.73,-0.584,10.051,-0.1,0.11,0.09,-0.596,1.145,-20.317,-4.104,-3.444,-21.19,-3.513,-4.585,4.104,0.143,0.0,0.002,0.141,1.0,3.444,1.419,-0.0,-0.001,1.419,0.611,6.068,6.192,6.069,5.814
361.3806,0.187,0.053,10.075,-0.76,0.51,-0.16,0.748,-0.595,10.032,-0.04,0.08,-0.02,-0.658,1.02,-20.325,-4.096,-3.457,-21.091,-3.439,-4.473,4.096,0.143,0.0,0.001,0.142,1.0,3.457,1.42,-0.0,-0.001,1.421,0.612,6.077,6.206,6.069,5.814
361.4039,0.218,0.124,10.056,0.57,-0.35,-0.06,0.733,-0.576,10.096,-0.03,0.02,0.01,-0.658,1.02,-20.325,-4.096,-3.457,-21.091,-3.439,-4.473,4.096,0.143,0.0,0.001,0.142,1.0,3.457,1.42,-0.0,-0.001,1.421,0.612,6.077,6.206,6.069,5.814
361.4039,0.218,0.124,10.056,0.57,-0.35,-0.06,0.733,-0.576,10.096,-0.03,0.02,0.01,-0.658,1.02,-20.325,-4.096,-3.457,-21.091,-3.439,-4.473,4.096,0.143,0.0,0.001,0.142,1.0,3.457,1.42,-0.0,-0.001,1.421,0.612,6.077,6.206,6.069,5.814
361.4364,0.172,0.014,9.914,-1.35,0.58,-0.14,0.731,-0.579,10.045,0.01,0.07,-0.02,-0.697,0.962,-20.327,-4.096,-3.459,-21.032,-3.399,-4.416,4.096,0.143,0.0,0.001,0.142,1.0,3.459,1.42,-0.0,0.0,1.42,0.613,6.082,6.213,6.069,5.814
361.4950,0.268,0.055,10.015,-0.89,0.66,-0.21,0.745,-0.6,10.107,-0.01,-0.02,0.03,-0.727,0.905,-20.332,-4.095,-3.465,-20.977,-3.367,-4.365,4.095,0.143,0.0,-0.0,0.143,1.0,3.465,1.421,-0.0,-0.0,1.421,0.613,6.086,6.219,6.069,5.814
361.4950,0.268,0.055,10.015,-0.89,0.66,-0.21,0.745,-0.6,10.107,-0.01,-0.02,0.03,-0.727,0.905,-20.332,-4.095,-3.465,-20.977,-3.367,-4.365,4.095,0.143,0.0,-0.0,0.143,1.0,3.465,1.421,-0.0,-0.0,1.421,0.613,6.086,6.219,6.069,5.814
361.4950,0.268,0.055,10.015,-0.89,0.66,-0.21,0.745,-0.6,10.107,-0.01,-0.02,0.03,-0.727,0.905,-20.332,-4.095,-3.465,-20.977,-3.367,-4.365,4.095,0.143,0.0,-0.0,0.143,1.0,3.465,1.421,-0.0,-0.0,1.421,0.613,6.086,6.219,6.069,5.814
361.5527,0.189,0.045,10.022,-0.47,0.42,-0.09,0.734,-0.619,10.104,-0.03,-0.0,0.02,-0.738,0.838,-20.333,-4.093,-3.469,-20.926,-3.353,-4.302,4.093,0.143,0.0,-0.0,0.143,1.0,3.469,1.422,-0.0,-0.001,1.422,0.614,6.088,6.227,6.069,5.814
361.5798,0.177,0.101,10.072,-0.68,0.9,0.25,0.709,-0.584,10.092,-0.04,-0.1,0.01,-0.733,0.809,-20.33,-4.088,-3.471,-20.902,-3.351,-4.274,4.088,0.143,0.0,-0.002,0.144,1.0,3.471,1.422,-0.0,-0.001,1.423,0.614,6.088,6.227,6.069,5.814
361.5798,0.177,0.101,10.072,-0.68,0.9,0.25,0.709,-0.584,10.092,-0.04,-0.1,0.01,-0.733,0.809,-20.33,-4.088,-3.471,-20.902,-3.351,-4.274,4.088,0.143,0.0,-0.002,0.144,1.0,3.471,1.422,-0.0,-0.001,1.423,0.614,6.088,6.23,6.069,5.814
361.6711,0.256,0.098,9.907,-1.51,1.02,-0.27,0.707,-0.584,10.022,0.03,-0.05,0.01,-0.772,0.736,-20.34,-4.083,-3.469,-20.835,-3.306,-4.199,4.083,0.143,0.0,-0.001,0.143,1.0,3.469,1.423,-0.0,0.001,1.422,0.615,6.093,6.24,6.069,5.814
361.6711,0.256,0.098,9.907,-1.51,1.02,-0.27,0.707,-0.584,10.022,0.03,-0.05,0.01,-0.772,0.736,-20.34,-4.083,-3.469,-20.835,-3.306,-4.199,4.083,0.143,0.0,-0.001,0.143,1.0,3.469,1.423,-0.0,0.001,1.422,0.615,6.093,6.24,6.069,5.814
361.6711,0.256,0.098,9.907,-1.51,1.02,-0.27,0.707,-0.584,10.022,0.03,-0.05,0.01,-0.772,0.736,-20.34,-4.083,-3.469,-20.835,-3.306,-4.199,4.083,0.143,0.0,-0.001,0.143,1.0,3.469,1.423,-0.0,0.001,1.422,0.615,6.093,6.24,6.069,5.814
361.7698,0.177,0.069,9.979,-1.2,0.76,-0.18,0.73,-0.594,10.077,-0.03,0.08,-0.05,-0.801,0.676,-20.341,-4.077,-3.47,-20.776,-3.271,-4.139,4.077,0.142,0.0,0.001,0.141,1.0,3.47,1.424,-0.0,-0.001,1.424,0.616,6.098,6.247,6.069,5.814
361.7884,0.199,0.165,9.984,0.14,0.44,0.21,0.702,-0.591,10.095,-0.0,0.01,0.04,-0.806,0.666,-20.339,-4.075,-3.467,-20.758,-3.263,-4.126,4.075,0.142,0.0,0.0,0.142,1.0,3.467,1.424,0.0,-0.0,1.424,0.616,6.098,6.249,6.069,5.814
361.7884,0.199,0.165,9.984,0.14,0.44,0.21,0.702,-0.591,10.095,-0.0,0.01,0.04,-0.806,0.666,-20.339,-4.075,-3.467,-20.758,-3.263,-4.126,4.075,0.142,0.0,0.0,0.142,1.0,3.467,1.424,0.0,-0.0,1.424,0.616,6.098,6.249,6.069,5.814
361.7884,0.199,0.165,9.984,0.14,0.44,0.21,0.702,-0.591,10.095,-0.0,0.01,0.04,-0.806,0.666,-20.339,-4.075,-3.467,-20.758,-3.263,-4.126,4.075,0.142,0.0,0.0,0.142,1.0,3.467,1.424,0.0,-0.0,1.424,0.616,6.098,6.249,6.069,5.814
361.8698,0.215,0.105,10.02,-0.69,0.47,-0.16,0.765,-0.597,10.111,0.0,-0.0,0.07,-0.855,0.624,-20.339,-4.081,-3.47,-20.705,-3.22,-4.086,4.081,0.142,0.0,-0.0,0.142,1.0,3.47,1.425,-0.0,0.0,1.424,0.617,6.104,6.253,6.069,5.814
361.8960,0.168,0.014,9.984,-0.27,0.04,-0.01,0.727,-0.576,10.059,-0.01,-0.05,0.03,-0.854,0.599,-20.339,-4.078,-3.466,-20.689,-3.217,-4.058,4.081,0.142,0.0,-0.0,0.142,1.0,3.47,1.425,-0.0,0.0,1.424,0.617,6.104,6.253,6.069,5.814
361.8960,0.168,0.014,9.984,-0.27,0.04,-0.01,0.727,-0.576,10.059,-0.01,-0.05,0.03,-0.854,0.599,-20.339,-4.078,-3.466,-20.689,-3.217,-4.058,4.081,0.142,0.0,-0.0,0.142,1.0,3.47,1.425,-0.0,0.0,1.424,0.617,6.104,6.253,6.069,5.814
361.9611,0.189,0.079,10.096,2.45,-1.84,0.3,0.73,-0.619,10.07,0.0,0.02,-0.01,-0.884,0.598,-20.338,-4.085,-3.465,-20.661,-3.194,-4.056,4.085,0.143,0.0,-0.001,0.143,1.0,3.463,1.425,-0.0,-0.001,1.425,0.618,6.104,6.259,6.069,5.814
361.9871,0.199,0.057,9.989,-1.71,1.16,-0.27,0.982,-0.549,10.038,0.74,-1.61,12.31,-0.884,0.598,-20.338,-4.085,-3.465,-20.661,-3.194,-4.056,4.085,0.143,-0.0,0.0,0.142,1.0,3.465,1.425,0.0,0.0,1.425,0.618,6.107,6.257,6.069,5.814
361.9871,0.199,0.057,9.989,-1.71,1.16,-0.27,0.982,-0.549,10.038,0.74,-1.61,12.31,-0.884,0.598,-20.338,-4.085,-3.465,-20.661,-3.194,-4.056,4.085,0.143,-0.0,0.0,0.142,1.0,3.465,1.425,0.0,0.0,1.425,0.618,6.107,6.257,6.069,5.814
362.0516,0.18,0.101,10.029,0.9,-0.49,0.08,0.814,-0.528,10.07,3.19,-7.47,50.75,-0.909,0.573,-20.339,-4.352,-3.417,-19.187,-3.42,-3.959,4.352,0.152,-0.0,-0.13,0.282,1.0,3.417,1.424,0.0,0.056,1.368,0.613,6.079,6.269,6.069,5.814
362.0780,0.196,0.091,10.02,-0.59,0.44,-0.17,0.419,-0.721,9.987,0.13,-0.18,2.31,-0.907,0.555,-20.342,-4.159,-3.492,-18.941,-3.227,-4.012,4.352,0.152,-0.0,-0.13,0.282,1.0,3.417,1.424,0.0,0.056,1.368,0.613,6.079,6.269,6.069,5.814
