time_s,imu_f_ax,imu_f_ay,imu_f_az,imu_f_gx,imu_f_gy,imu_f_gz,imu_p_ax,imu_p_ay,imu_p_az,imu_p_gx,imu_p_gy,imu_p_gz,frame_pitch,frame_roll,frame_yaw,pay_pitch,pay_roll,pay_yaw,rel_pitch,rel_roll,p_err,t_vel_p,ff_pitch,cam_pr,vel_err_p,vq_pitch,r_err,t_vel_r,ff_roll,cam_rr,vel_err_r,vq_roll,elec_p,elec_r,off_p,off_r
2.3794,-0.134,0.958,10.046,-0.53,4.03,-0.68,-3.934,1.986,-7.187,-38.64,252.35,-2.88,-0.668,0.589,-0.085,-21.128,14.378,0.17,-20.384,13.703,21.128,0.743,-0.0,2.918,-2.175,-0.207,-14.378,-0.731,0.0,-0.298,-0.433,-0.064,5.937,4.203,4.139,3.755
2.3794,-0.134,0.958,10.046,-0.53,4.03,-0.68,-3.934,1.986,-7.187,-38.64,252.35,-2.88,-0.676,0.712,-0.082,-17.071,14.584,1.403,-16.319,13.812,17.071,0.601,0.0,4.404,-3.803,-0.37,-14.584,-0.741,-0.0,0.674,-1.415,-0.182,0.151,4.216,4.139,3.755
2.4081,0.304,0.113,9.931,-0.39,-2.08,0.93,-1.791,3.194,-13.366,-56.07,252.35,6.12,-0.468,0.722,-0.066,-11.963,15.298,2.583,-11.422,14.535,11.963,0.423,-0.0,4.404,-3.981,-0.389,-15.298,-0.773,-0.0,0.979,-1.752,-0.223,0.749,4.304,4.139,3.755
2.4375,0.419,-0.445,10.139,-0.69,2.37,3.0,-8.953,1.341,-5.532,-41.41,41.32,-5.78,-0.773,0.604,-0.026,-10.7,16.072,3.196,-9.86,15.452,10.7,0.379,0.0,0.721,-0.342,-0.025,-16.072,-0.808,-0.0,0.723,-1.531,-0.197,0.94,4.416,4.139,3.755
2.4706,-1.259,0.998,9.345,0.46,0.31,-1.71,-3.869,2.763,-11.724,1.53,-129.13,10.19,-0.342,0.696,-0.026,-13.431,16.336,2.454,-13.014,15.583,13.431,0.474,0.0,-2.254,2.728,0.282,-16.336,-0.821,0.0,-0.027,-0.794,-0.108,0.554,4.432,4.139,3.755
2.5280,-0.057,0.079,10.321,-0.47,2.97,1.28,-8.078,1.78,-10.034,27.79,-247.92,-0.55,-0.588,0.688,-0.078,-22.086,15.587,-0.23,-21.423,14.792,16.534,0.583,-0.0,-3.557,4.14,0.424,-15.92,-0.804,0.0,-0.672,-0.132,-0.029,0.195,4.388,4.139,3.755
2.5280,-0.057,0.079,10.321,-0.47,2.97,1.28,-8.078,1.78,-10.034,27.79,-247.92,-0.55,-0.588,0.688,-0.078,-22.086,15.587,-0.23,-21.423,14.792,22.086,0.777,0.0,-4.327,5.104,0.521,-15.587,-0.79,-0.0,-0.485,-0.305,-0.05,5.81,4.336,4.139,3.755
2.5538,-1.604,0.309,9.555,-0.32,2.97,1.42,3.525,2.719,-8.771,36.4,-156.12,-11.34,-0.184,0.703,-0.042,-25.117,15.314,-1.232,-24.857,14.481,25.117,0.882,0.0,-2.725,3.607,0.373,-15.314,-0.779,-0.0,-0.635,-0.144,-0.031,5.391,4.298,4.139,3.755
2.5855,1.314,-0.084,10.393,1.15,-5.64,-2.72,-1.183,3.428,-11.344,23.32,171.17,-21.56,-0.414,0.64,-0.103,-21.384,14.304,0.016,-20.893,13.571,21.384,0.752,-0.0,2.987,-2.235,-0.212,-14.304,-0.736,0.0,-0.407,-0.329,-0.053,5.875,4.187,4.139,3.755
2.6447,0.208,0.05,9.706,-0.63,0.74,1.58,-1.281,3.612,-14.714,-56.11,252.35,5.23,-0.581,0.68,-0.099,-17.483,14.395,1.221,-16.826,13.651,17.483,0.616,0.0,4.404,-3.788,-0.368,-14.395,-0.741,-0.0,0.591,-1.333,-0.173,0.089,4.196,4.139,3.755
2.6447,0.208,0.05,9.706,-0.63,0.74,1.58,-1.281,3.612,-14.714,-56.11,252.35,5.23,-0.443,0.653,-0.07,-12.315,15.123,2.426,-11.803,14.427,12.315,0.436,0.0,4.404,-3.969,-0.387,-15.123,-0.774,-0.0,0.979,-1.753,-0.224,0.702,4.291,4.139,3.755
2.6998,-1.355,0.275,9.754,0.14,0.97,-0.98,-4.86,2.708,-11.715,-0.52,-124.44,10.27,-0.509,0.562,-0.018,-13.258,16.236,2.474,-12.681,15.629,10.683,0.379,-0.0,1.113,-0.734,-0.064,-15.933,-0.811,-0.0,0.775,-1.585,-0.204,0.963,4.416,4.139,3.755
2.6998,-1.355,0.275,9.754,0.14,0.97,-0.98,-4.86,2.708,-11.715,-0.52,-124.44,10.27,-0.509,0.562,-0.018,-13.258,16.236,2.474,-12.681,15.629,13.258,0.469,0.0,-2.172,2.641,0.274,-16.236,-0.825,0.0,0.009,-0.834,-0.114,0.595,4.438,4.139,3.755
2.7578,0.342,0.302,10.118,-0.56,2.36,0.38,-8.201,1.832,-10.461,28.33,-247.92,-0.99,-0.88,0.569,-0.087,-21.91,15.495,-0.228,-20.956,14.83,21.91,0.771,0.0,-4.327,5.098,0.522,-15.495,-0.795,-0.0,-0.494,-0.3,-0.051,0.247,4.398,4.139,3.755
2.7578,0.342,0.302,10.118,-0.56,2.36,0.38,-8.201,1.832,-10.461,28.33,-247.92,-0.99,-0.88,0.569,-0.087,-21.91,15.495,-0.228,-20.956,14.83,21.91,0.771,0.0,-4.327,5.098,0.522,-15.495,-0.795,-0.0,-0.494,-0.3,-0.051,5.867,4.34,4.139,3.755
2.7872,-1.42,0.39,9.689,-0.44,3.1,2.16,2.986,2.653,-8.469,36.88,-187.99,-11.27,-0.575,0.596,-0.044,-25.334,15.241,-1.313,-24.682,14.518,25.334,0.89,0.0,-3.281,4.172,0.43,-15.241,-0.785,-0.0,-0.644,-0.141,-0.031,5.412,4.302,4.139,3.755
2.8145,0.192,-0.409,11.023,0.9,-4.21,-3.62,-0.383,3.488,-11.988,23.19,182.01,-22.47,-0.469,0.502,-0.104,-21.45,14.193,-0.042,-20.905,13.607,21.45,0.755,-0.0,3.177,-2.422,-0.23,-14.193,-0.74,0.0,-0.405,-0.335,-0.055,5.874,4.191,4.139,3.755
2.8771,-0.96,0.718,10.477,-0.7,2.28,1.64,-2.036,3.549,-14.648,-57.04,252.35,5.6,-0.526,0.663,-0.075,-12.335,14.98,2.368,-11.74,14.277,12.335,0.437,0.0,4.404,-3.967,-0.386,-14.98,-0.776,-0.0,0.996,-1.772,-0.228,0.127,4.188,4.139,3.755
2.9015,1.784,-0.723,9.428,-0.83,-0.88,2.93,-8.622,1.125,-5.045,-47.75,62.8,-6.5,-0.882,0.5,-0.04,-10.58,15.861,3.044,-9.639,15.351,10.58,0.376,-0.0,1.096,-0.72,-0.061,-15.861,-0.816,-0.0,0.833,-1.649,-0.213,0.967,4.404,4.139,3.755
2.9326,-1.566,0.582,9.431,0.21,1.24,-0.53,-4.569,2.777,-11.951,-5.23,-103.99,7.3,-0.532,0.597,-0.018,-12.879,16.202,2.528,-12.278,15.563,10.58,0.376,-0.0,1.096,-0.72,-0.061,-15.861,-0.816,-0.0,0.833,-1.649,-0.213,0.967,4.404,4.139,3.755
2.9625,1.238,-0.077,10.235,1.08,-6.0,-2.84,-0.581,2.301,-8.569,40.29,-184.97,5.53,-0.745,0.566,-0.098,-15.701,15.809,1.209,-14.891,15.189,12.879,0.456,0.0,-1.815,2.271,0.238,-16.202,-0.832,0.0,0.091,-0.923,-0.126,0.644,4.43,4.139,3.755
2.9625,1.238,-0.077,10.235,1.08,-6.0,-2.84,-0.581,2.301,-8.569,40.29,-184.97,5.53,-0.745,0.566,-0.098,-15.701,15.809,1.209,-14.891,15.189,15.701,0.555,-0.0,-3.228,3.783,0.39,-15.809,-0.816,0.0,-0.703,-0.113,-0.029,0.325,4.384,4.139,3.755
3.0219,-1.032,0.462,9.627,-0.6,3.69,2.61,1.97,2.497,-7.969,36.31,-247.92,-5.92,-0.606,0.656,-0.055,-25.277,15.343,-1.404,-24.597,14.551,21.069,0.742,0.0,-4.327,5.069,0.52,-15.45,-0.801,-0.0,-0.44,-0.362,-0.059,5.963,4.328,4.139,3.755
3.0219,-1.032,0.462,9.627,-0.6,3.69,2.61,1.97,2.497,-7.969,36.31,-247.92,-5.92,-0.606,0.656,-0.055,-25.277,15.343,-1.404,-24.597,14.551,25.277,0.889,0.0,-4.327,5.216,0.535,-15.343,-0.798,-0.0,-0.634,-0.164,-0.036,5.423,4.306,4.139,3.755
3.0789,0.385,1.037,10.209,0.3,0.74,-0.39,-3.383,1.773,-4.451,-20.38,234.55,-7.75,-0.651,0.641,-0.103,-18.573,14.216,0.794,-17.849,13.505,18.573,0.655,0.0,4.094,-3.439,-0.331,-14.216,-0.751,0.0,0.356,-1.106,-0.149,6.247,4.178,4.139,3.755
3.0789,0.385,1.037,10.209,0.3,0.74,-0.39,-3.383,1.773,-4.451,-20.38,234.55,-7.75,-0.651,0.641,-0.103,-18.573,14.216,0.794,-17.849,13.505,18.573,0.655,0.0,4.094,-3.439,-0.331,-14.216,-0.751,0.0,0.356,-1.106,-0.149,6.247,4.178,4.139,3.755
3.1344,1.35,-0.448,10.137,-0.58,-1.67,2.71,-7.836,1.373,-6.144,-52.72,135.48,-2.29,-0.594,0.58,-0.068,-10.519,15.676,2.904,-9.862,15.068,13.543,0.48,0.0,4.404,-3.925,-0.38,-14.8,-0.777,-0.0,0.924,-1.701,-0.22,0.539,4.242,4.139,3.755
3.1344,1.35,-0.448,10.137,-0.58,-1.67,2.71,-7.836,1.373,-6.144,-52.72,135.48,-2.29,-0.594,0.58,-0.068,-10.519,15.676,2.904,-9.862,15.068,10.519,0.374,-0.0,2.365,-1.99,-0.187,-15.676,-0.816,-0.0,0.92,-1.737,-0.225,0.94,4.369,4.139,3.755
3.1923,0.326,-0.005,10.168,1.3,-5.93,-4.81,0.095,2.743,-9.657,41.51,-190.26,13.21,-0.258,0.605,-0.111,-15.249,15.885,1.33,-14.924,15.213,12.351,0.438,0.0,-1.306,1.744,0.186,-16.2,-0.84,-0.0,0.321,-1.162,-0.156,0.676,4.429,4.139,3.755
3.1923,0.326,-0.005,10.168,1.3,-5.93,-4.81,0.095,2.743,-9.657,41.51,-190.26,13.21,-0.258,0.605,-0.111,-15.249,15.885,1.33,-14.924,15.213,15.249,0.539,-0.0,-3.321,3.86,0.399,-15.885,-0.828,0.0,-0.724,-0.103,-0.029,0.321,4.387,4.139,3.755
3.2239,0.371,0.745,10.336,-0.11,1.97,-0.29,-8.538,1.478,-9.477,31.87,-247.92,-3.85,-0.461,0.675,-0.123,-20.499,15.407,0.05,-19.964,14.638,20.499,0.723,0.0,-4.327,5.05,0.518,-15.407,-0.808,-0.0,-0.556,-0.252,-0.047,5.989,4.317,4.139,3.755
3.2528,-0.352,0.754,9.764,-0.62,3.01,1.4,0.712,2.468,-8.408,31.32,-247.92,-6.65,-0.336,0.707,-0.092,-24.906,15.286,-1.269,-24.494,14.448,24.906,0.876,0.0,-4.327,5.203,0.535,-15.286,-0.804,-0.0,-0.547,-0.257,-0.048,5.435,4.294,4.139,3.755
3.2788,-0.69,-0.45,10.669,0.33,-2.49,-2.8,1.265,3.632,-12.665,29.47,152.69,-25.88,-0.031,0.587,-0.108,-22.264,14.308,-0.397,-22.156,13.625,22.264,0.784,-0.0,2.665,-1.881,-0.174,-14.308,-0.762,0.0,-0.514,-0.248,-0.047,5.721,4.193,4.139,3.755
3.3375,-0.967,0.311,10.058,-0.7,4.03,0.69,-2.319,3.121,-13.131,-51.49,252.35,5.73,-0.171,0.701,-0.109,-13.802,14.68,1.95,-13.559,13.917,18.673,0.659,-0.0,3.762,-3.103,-0.296,-14.124,-0.755,0.0,0.259,-1.014,-0.139,6.205,4.168,4.139,3.755
3.3375,-0.967,0.311,10.058,-0.7,4.03,0.69,-2.319,3.121,-13.131,-51.49,252.35,5.73,-0.171,0.701,-0.109,-13.802,14.68,1.95,-13.559,13.917,13.802,0.489,0.0,4.404,-3.915,-0.378,-14.68,-0.78,-0.0,0.899,-1.679,-0.219,0.488,4.229,4.139,3.755
3.3700,1.221,-0.553,10.422,-0.24,-2.22,1.31,-6.487,1.708,-7.368,-53.09,189.28,0.2,-0.394,0.587,-0.099,-9.986,15.537,2.939,-9.528,14.913,9.986,0.356,-0.0,3.304,-2.948,-0.282,-15.537,-0.819,-0.0,0.927,-1.745,-0.227,0.98,4.35,4.139,3.755
3.4259,0.069,-0.314,10.233,0.95,-3.64,-5.02,0.481,2.878,-10.588,35.86,-168.88,16.14,-0.046,0.648,-0.123,-14.531,15.902,1.521,-14.415,15.182,14.531,0.515,-0.0,-2.948,3.462,0.359,-15.902,-0.837,0.0,-0.626,-0.211,-0.044,0.383,4.383,4.139,3.755
3.4259,0.069,-0.314,10.233,0.95,-3.64,-5.02,0.481,2.878,-10.588,35.86,-168.88,16.14,-0.046,0.648,-0.123,-14.531,15.902,1.521,-14.415,15.182,14.531,0.515,-0.0,-2.948,3.462,0.359,-15.902,-0.837,0.0,-0.626,-0.211,-0.044,0.383,4.383,4.139,3.755
3.4525,0.785,0.824,10.475,-0.01,1.07,-0.68,-7.095,1.53,-8.859,34.17,-247.92,-4.85,-0.312,0.683,-0.134,-19.198,15.389,0.317,-18.813,14.618,19.198,0.678,0.0,-4.327,5.005,0.515,-15.389,-0.816,-0.0,-0.596,-0.219,-0.045,6.129,4.314,4.139,3.755
3.4828,-0.17,0.438,9.929,-0.5,2.71,1.89,-2.02,2.146,-8.492,28.07,-247.92,-4.4,-0.28,0.655,-0.099,-24.099,15.249,-1.011,-23.742,14.475,24.099,0.849,0.0,-4.327,5.176,0.533,-15.249,-0.811,-0.0,-0.49,-0.321,-0.057,5.527,4.297,4.139,3.755
3.5150,-0.795,-0.397,9.95,0.43,-2.49,-2.94,3.099,3.4,-11.697,36.64,98.53,-25.2,0.061,0.568,-0.107,-23.014,14.445,-0.713,-22.998,13.778,23.014,0.811,-0.0,1.72,-0.909,-0.075,-14.445,-0.777,0.0,-0.639,-0.137,-0.035,5.618,4.212,4.139,3.755
3.5398,1.726,-0.139,9.764,0.75,-4.13,1.37,-3.486,2.017,-5.358,-4.25,192.08,-8.16,-0.555,0.551,-0.126,-19.476,14.0,0.428,-18.849,13.376,19.476,0.688,-0.0,3.352,-2.665,-0.252,-14.0,-0.758,0.0,0.074,-0.832,-0.119,6.125,4.163,4.139,3.755
3.5976,1.068,-0.666,10.065,-0.28,-2.3,0.93,-4.978,2.106,-9.13,-56.68,239.91,2.74,-0.412,0.571,-0.103,-9.943,15.345,2.795,-9.47,14.738,14.591,0.517,0.0,4.404,-3.887,-0.375,-14.505,-0.781,-0.0,0.88,-1.661,-0.218,0.421,4.215,4.139,3.755
3.5976,1.068,-0.666,10.065,-0.28,-2.3,0.93,-4.978,2.106,-9.13,-56.68,239.91,2.74,-0.412,0.571,-0.103,-9.943,15.345,2.795,-9.47,14.738,9.943,0.355,-0.0,4.187,-3.832,-0.37,-15.345,-0.819,-0.0,0.989,-1.808,-0.236,0.987,4.329,4.139,3.755
3.6266,0.335,0.577,8.478,-0.34,1.58,2.69,-8.62,1.371,-6.691,-30.29,-37.51,-3.92,-0.578,0.566,-0.042,-11.291,16.009,2.865,-10.647,15.411,11.291,0.402,0.0,-0.655,1.057,0.119,-16.009,-0.849,-0.0,0.529,-1.378,-0.185,0.844,4.411,4.139,3.755
3.6564,-0.819,-0.321,10.116,1.03,-3.52,-5.16,0.306,3.16,-11.773,30.14,-161.06,17.28,-0.296,0.579,-0.106,-13.67,15.884,1.769,-13.308,15.246,13.67,0.485,-0.0,-2.811,3.296,0.344,-15.884,-0.845,0.0,-0.526,-0.319,-0.058,0.519,4.391,4.139,3.755
3.6847,0.943,0.615,10.364,0.44,-0.7,-0.46,-5.526,1.362,-7.64,32.49,-209.29,-4.64,-0.607,0.637,-0.138,-17.514,15.342,0.662,-16.838,14.634,17.514,0.619,-0.0,-3.653,4.272,0.442,-15.342,-0.822,0.0,-0.567,-0.255,-0.05,0.087,4.316,4.139,3.755
3.7163,0.002,0.201,10.348,-0.78,2.15,1.9,-5.447,2.158,-10.053,21.45,-247.92,-0.52,-0.597,0.648,-0.115,-22.836,15.245,-0.673,-22.165,14.486,22.836,0.805,0.0,-4.327,5.132,0.529,-15.245,-0.819,-0.0,-0.374,-0.445,-0.073,5.72,4.298,4.139,3.755
3.7426,-2.334,-0.271,9.831,-0.23,2.81,0.25,4.245,2.721,-9.2,38.26,-16.04,-21.04,-0.091,0.592,-0.082,-24.024,14.738,-1.158,-23.857,14.036,24.024,0.847,0.0,-0.28,1.127,0.129,-14.738,-0.798,-0.0,-0.668,-0.13,-0.035,5.513,4.243,4.139,3.755
3.7746,1.362,-0.479,10.41,1.23,-7.19,-0.63,-2.928,2.795,-8.271,13.59,160.69,-10.8,-0.452,0.542,-0.138,-20.506,13.956,0.014,-19.982,13.333,20.506,0.724,-0.0,2.804,-2.08,-0.192,-13.956,-0.765,0.0,-0.237,-0.527,-0.083,5.986,4.157,4.139,3.755
3.8312,-0.084,-0.493,10.733,-0.76,0.05,1.83,-2.495,2.793,-12.567,-60.74,252.35,6.77,-0.382,0.624,-0.117,-11.313,15.069,2.345,-10.867,14.402,16.365,0.58,0.0,4.404,-3.825,-0.367,-14.269,-0.779,-0.0,0.698,-1.477,-0.197,0.221,4.184,4.139,3.755
3.8312,-0.084,-0.493,10.733,-0.76,0.05,1.83,-2.495,2.793,-12.567,-60.74,252.35,6.77,-0.382,0.624,-0.117,-11.313,15.069,2.345,-10.867,14.402,11.313,0.403,0.0,4.404,-4.001,-0.386,-15.069,-0.815,-0.0,1.06,-1.875,-0.246,0.817,4.288,4.139,3.755
3.8880,-0.833,0.378,9.79,0.79,-1.68,-3.15,-3.428,3.006,-11.631,14.52,-134.41,14.57,-0.315,0.585,-0.076,-13.388,15.962,2.076,-13.006,15.322,13.388,0.476,-0.0,-2.346,2.822,0.297,-15.962,-0.856,0.0,-0.253,-0.603,-0.093,0.555,4.4,4.139,3.755
3.8880,-0.833,0.378,9.79,0.79,-1.68,-3.15,-3.428,3.006,-11.631,14.52,-134.41,14.57,-0.315,0.585,-0.076,-13.388,15.962,2.076,-13.006,15.322,13.388,0.476,-0.0,-2.346,2.822,0.297,-15.962,-0.856,0.0,-0.253,-0.603,-0.093,0.555,4.4,4.139,3.755
3.9459,0.34,-0.371,10.381,-0.52,2.32,1.49,-8.025,2.061,-11.1,20.52,-247.92,-2.36,-0.74,0.564,-0.129,-21.657,15.243,-0.402,-20.845,14.582,21.657,0.764,0.0,-4.327,5.091,0.526,-15.243,-0.827,-0.0,-0.358,-0.469,-0.078,5.881,4.31,4.139,3.755
3.9459,0.34,-0.371,10.381,-0.52,2.32,1.49,-8.025,2.061,-11.1,20.52,-247.92,-2.36,-0.74,0.564,-0.129,-21.657,15.243,-0.402,-20.845,14.582,21.657,0.764,0.0,-4.327,5.091,0.526,-15.243,-0.827,-0.0,-0.358,-0.469,-0.078,5.881,4.31,4.139,3.755
3.9768,-1.944,0.014,9.833,-0.92,5.45,3.54,2.711,2.715,-7.897,41.13,-186.7,-11.4,-0.421,0.553,-0.066,-25.039,15.01,-1.496,-24.542,14.338,25.039,0.883,0.0,-3.258,4.141,0.431,-15.01,-0.818,-0.0,-0.718,-0.1,-0.033,5.429,4.28,4.139,3.755
4.0078,0.8,-0.247,10.585,1.2,-5.86,-5.62,-1.452,3.377,-11.977,25.29,165.53,-20.47,-0.385,0.514,-0.152,-21.594,13.924,-0.282,-21.134,13.324,21.594,0.762,-0.0,2.889,-2.126,-0.196,-13.924,-0.772,0.0,-0.441,-0.33,-0.061,5.846,4.156,4.139,3.755
4.0330,0.967,1.068,9.728,-0.05,1.91,-1.08,-3.038,1.726,-5.234,-29.59,252.35,-6.85,-0.71,0.562,-0.139,-17.579,14.06,0.888,-16.8,13.44,17.579,0.622,0.0,4.404,-3.782,-0.362,-14.06,-0.779,-0.0,0.516,-1.295,-0.177,0.092,4.17,4.139,3.755
4.0912,0.266,-0.383,10.173,-0.93,1.82,4.63,-8.657,0.956,-5.097,-50.76,75.4,-7.62,-0.732,0.448,-0.067,-10.43,15.634,2.794,-9.644,15.165,12.435,0.443,0.0,4.404,-3.961,-0.381,-14.737,-0.809,-0.0,0.974,-1.783,-0.236,0.684,4.252,4.139,3.755
4.0912,0.266,-0.383,10.173,-0.93,1.82,4.63,-8.657,0.956,-5.097,-50.76,75.4,-7.62,-0.732,0.448,-0.067,-10.43,15.634,2.794,-9.644,15.165,10.43,0.373,0.0,1.316,-0.943,-0.079,-15.634,-0.849,-0.0,0.886,-1.735,-0.23,0.966,4.381,4.139,3.755
4.1507,0.711,-0.182,10.657,1.16,-6.1,-3.29,-0.399,2.422,-8.417,44.92,-171.56,8.25,-0.433,0.533,-0.13,-15.051,15.563,1.17,-14.556,14.971,15.051,0.534,-0.0,-2.994,3.529,0.369,-15.563,-0.849,0.0,-0.784,-0.065,-0.03,0.366,4.358,4.139,3.755
4.1507,0.711,-0.182,10.657,1.16,-6.1,-3.29,-0.399,2.422,-8.417,44.92,-171.56,8.25,-0.433,0.533,-0.13,-15.051,15.563,1.17,-14.556,14.971,15.051,0.534,-0.0,-2.994,3.529,0.369,-15.563,-0.849,0.0,-0.784,-0.065,-0.03,0.366,4.358,4.139,3.755
4.1825,0.263,0.316,10.408,-0.35,2.29,0.13,-8.517,1.63,-10.181,21.73,-247.92,-2.91,-0.594,0.621,-0.141,-20.136,15.172,0.005,-19.47,14.463,20.136,0.712,0.0,-4.327,5.039,0.521,-15.172,-0.833,-0.0,-0.379,-0.453,-0.077,6.049,4.296,4.139,3.755
4.2100,0.852,0.077,9.969,-0.84,2.54,2.44,0.844,2.351,-7.734,33.89,-247.92,-2.88,-0.649,0.619,-0.099,-24.508,15.142,-1.363,-23.786,14.397,24.508,0.865,0.0,-4.327,5.192,0.537,-15.142,-0.832,-0.0,-0.591,-0.241,-0.052,5.522,4.287,4.139,3.755
4.2658,1.219,0.589,10.025,0.79,-2.83,0.85,-3.802,1.865,-4.3,-14.24,208.01,-8.75,-0.762,0.536,-0.127,-19.261,13.959,0.435,-18.429,13.355,22.479,0.794,-0.0,2.229,-1.435,-0.125,-14.171,-0.791,0.0,-0.585,-0.206,-0.047,5.735,4.188,4.139,3.755
4.2658,1.219,0.589,10.025,0.79,-2.83,0.85,-3.802,1.865,-4.3,-14.24,208.01,-8.75,-0.762,0.536,-0.127,-19.261,13.959,0.435,-18.429,13.355,19.261,0.682,-0.0,3.63,-2.949,-0.277,-13.959,-0.783,0.0,0.249,-1.031,-0.147,6.176,4.16,4.139,3.755
4.2940,-0.644,-0.026,10.585,-1.03,4.99,0.38,-1.161,3.178,-13.185,-49.32,252.35,8.86,-0.597,0.606,-0.133,-14.233,14.494,1.595,-13.57,13.842,14.233,0.506,0.0,4.404,-3.898,-0.373,-14.494,-0.807,-0.0,0.861,-1.668,-0.223,0.486,4.22,4.139,3.755
4.3231,1.52,-0.587,10.317,-0.37,-2.67,1.95,-5.841,1.646,-7.891,-57.19,198.86,1.35,-0.728,0.501,-0.101,-10.188,15.368,2.632,-9.405,14.846,10.188,0.365,-0.0,3.471,-3.106,-0.295,-15.368,-0.846,-0.0,0.998,-1.844,-0.245,0.995,4.342,4.139,3.755
4.3520,-0.51,0.409,8.827,-0.2,2.25,1.81,-8.478,1.836,-8.249,-22.39,-51.76,-5.54,-0.622,0.496,-0.04,-11.724,15.933,2.661,-11.041,15.406,11.724,0.419,0.0,-0.903,1.322,0.148,-15.933,-0.872,-0.0,0.391,-1.263,-0.175,0.795,4.411,4.139,3.755
4.4102,0.912,0.747,10.293,0.1,0.59,-0.78,-5.294,1.48,-8.74,28.92,-220.76,-4.17,-0.699,0.557,-0.139,-17.957,15.205,0.444,-17.192,14.578,17.957,0.636,0.0,-3.853,4.489,0.466,-15.205,-0.842,0.0,-0.505,-0.338,-0.064,0.044,4.309,4.139,3.755
4.4102,0.912,0.747,10.293,0.1,0.59,-0.78,-5.294,1.48,-8.74,28.92,-220.76,-4.17,-0.699,0.557,-0.139,-17.957,15.205,0.444,-17.192,14.578,17.957,0.636,0.0,-3.853,4.489,0.466,-15.205,-0.842,0.0,-0.505,-0.338,-0.064,0.044,4.309,4.139,3.755
4.4712,-3.199,-0.139,10.235,-0.08,3.08,-0.94,3.528,2.573,-9.73,38.13,26.46,-24.13,-0.185,0.517,-0.079,-24.0,14.515,-1.167,-23.739,13.895,24.0,0.847,0.0,0.462,0.385,0.058,-14.515,-0.814,-0.0,-0.665,-0.149,-0.042,5.527,4.226,4.139,3.755
4.4712,-3.199,-0.139,10.235,-0.08,3.08,-0.94,3.528,2.573,-9.73,38.13,26.46,-24.13,-0.185,0.517,-0.079,-24.0,14.515,-1.167,-23.739,13.895,24.0,0.847,0.0,0.462,0.385,0.058,-14.515,-0.814,-0.0,-0.665,-0.149,-0.042,5.527,4.226,4.139,3.755
4.4995,1.889,-0.529,9.835,1.41,-7.91,0.46,-1.984,2.807,-7.633,9.98,156.99,-8.78,-0.571,0.484,-0.132,-20.379,13.85,-0.058,-19.737,13.288,20.379,0.721,-0.0,2.74,-2.019,-0.183,-13.85,-0.786,0.0,-0.174,-0.612,-0.098,6.016,4.152,4.139,3.755
4.5264,0.194,0.318,9.689,-0.84,4.67,-0.98,-3.754,2.149,-8.628,-40.97,252.35,2.6,-0.689,0.559,-0.138,-16.05,14.207,1.147,-15.295,13.597,16.05,0.57,0.0,4.404,-3.834,-0.365,-14.207,-0.803,-0.0,0.715,-1.518,-0.207,0.276,4.19,4.139,3.755
4.5556,0.096,-0.52,10.903,-0.62,0.25,1.6,-2.145,2.622,-12.209,-60.39,252.35,7.44,-0.566,0.546,-0.114,-10.916,15.013,2.244,-10.292,14.434,10.916,0.391,0.0,4.404,-4.014,-0.384,-15.013,-0.839,-0.0,1.054,-1.893,-0.252,0.887,4.292,4.139,3.755
4.6133,-0.836,0.479,9.91,0.95,-3.03,-3.72,-2.559,3.194,-11.699,17.95,-131.54,15.02,-0.651,0.533,-0.074,-12.96,15.863,2.004,-12.248,15.29,12.96,0.462,-0.0,-2.296,2.758,0.293,-15.863,-0.878,0.0,-0.313,-0.565,-0.093,0.648,4.396,4.139,3.755
4.6133,-0.836,0.479,9.91,0.95,-3.03,-3.72,-2.559,3.194,-11.699,17.95,-131.54,15.02,-0.651,0.533,-0.074,-12.96,15.863,2.004,-12.248,15.29,12.96,0.462,-0.0,-2.296,2.758,0.293,-15.863,-0.878,0.0,-0.313,-0.565,-0.093,0.648,4.396,4.139,3.755
4.6723,0.196,-0.17,10.307,-0.47,1.94,1.55,-8.097,2.077,-10.852,12.62,-247.92,-4.2,-0.949,0.565,-0.129,-20.332,15.159,-0.179,-19.315,14.507,15.34,0.545,-0.0,-2.549,3.094,0.327,-15.301,-0.855,0.0,-0.624,-0.23,-0.053,0.388,4.328,4.139,3.755
4.6723,0.196,-0.17,10.307,-0.47,1.94,1.55,-8.097,2.077,-10.852,12.62,-247.92,-4.2,-0.949,0.565,-0.129,-20.332,15.159,-0.179,-19.315,14.507,20.332,0.72,0.0,-4.327,5.047,0.524,-15.159,-0.85,-0.0,-0.22,-0.629,-0.101,6.068,4.301,4.139,3.755
4.7003,-1.106,0.156,9.213,-0.92,5.53,4.16,0.673,2.442,-7.117,41.74,-247.92,-6.48,-0.777,0.589,-0.063,-24.705,15.069,-1.531,-23.857,14.35,24.705,0.872,0.0,-4.327,5.199,0.54,-15.069,-0.847,-0.0,-0.729,-0.118,-0.04,5.513,4.282,4.139,3.755
